model,n_stations,solution_method,spatial_simplification,ode_method,stations_per_cell,delta_t_ratio_or_epsilon,delta_t_or_n_iterations,time,std_time,error_sum_metric,error_max_metric
36,94,traj_iteration,parallel_limit,BDF,5,2,4,25.908197198063135,654.3153604194522,0.01241960972678258,0.001588786550718406
36,94,traj_iteration,parallel,BDF,5,1,4,26.64494477212429,654.3153604194522,0.0008431106642706036,6.351233865168285e-05
36,94,traj_iteration,parallel_limit,BDF,5,1,5,30.50473838672042,654.3153604194522,0.012159175348064839,0.001522010448689505
36,94,traj_iteration,parallel,BDF,5,0.5,4,25.900568190962076,654.3153604194522,0.0008431106642706036,6.351233865168285e-05
36,94,traj_iteration,parallel_limit,BDF,5,0.5,5,29.84308734536171,654.3153604194522,0.012152310063469328,0.001522010448689505
36,94,traj_iteration,parallel,BDF,5,0.25,5,29.40654257684946,654.3153604194522,0.000600032916439991,2.7082613260718746e-05
36,94,traj_iteration,parallel_limit,BDF,5,0.25,5,30.382748622447252,654.3153604194522,0.012152310063469328,0.001522010448689505
36,94,traj_iteration,parallel,BDF,10,2,3,62.18663713335991,654.3153604194522,0.0032137912741821246,0.0004056110583777846
36,94,traj_iteration,parallel_limit,BDF,10,2,4,64.9723636880517,654.3153604194522,0.014197972114895494,0.0018095288211671889
36,94,traj_iteration,parallel,BDF,10,1,4,71.90877997875214,654.3153604194522,0.0007680299220488192,5.222248301553497e-05
36,94,traj_iteration,parallel_limit,BDF,10,1,4,64.93031555041671,654.3153604194522,0.014197972114895494,0.0018095288211671889
36,94,traj_iteration,parallel,BDF,10,0.5,4,72.80062095075846,654.3153604194522,0.0007680299220488192,5.222248301553497e-05
36,94,traj_iteration,parallel_limit,BDF,10,0.5,5,73.12336340546608,654.3153604194522,0.014038846585358557,0.0017517674049480382
36,94,traj_iteration,parallel,BDF,10,0.25,5,82.12994292005897,654.3153604194522,0.0005940363520545961,2.5540690264241774e-05
36,94,traj_iteration,parallel_limit,BDF,10,0.25,5,70.9346489943564,654.3153604194522,0.014038846585358557,0.0017517674049480382
36,94,traj_iteration,parallel,BDF,15,2,3,81.7671360746026,654.3153604194522,0.0025670406851929506,0.00031029507808528247
36,94,traj_iteration,parallel_limit,BDF,15,2,4,107.70842314884067,654.3153604194522,0.016227536392256534,0.0018097242824396376
36,94,traj_iteration,parallel,BDF,15,1,4,97.41982805728912,654.3153604194522,0.0006521037692785125,4.279979761281645e-05
36,94,traj_iteration,parallel_limit,BDF,15,1,4,108.1994855478406,654.3153604194522,0.016227536392256534,0.0018097242824396376
36,94,traj_iteration,parallel,BDF,15,0.5,4,95.91659977659583,654.3153604194522,0.0006521037692785125,4.279979761281645e-05
36,94,traj_iteration,parallel_limit,BDF,15,0.5,4,108.72737780958414,654.3153604194522,0.016227536392256534,0.0018097242824396376
36,94,traj_iteration,parallel,BDF,15,0.25,4,97.90210507810116,654.3153604194522,0.0006521037692785125,4.279979761281645e-05
36,94,traj_iteration,parallel_limit,BDF,15,0.25,5,135.3249145820737,654.3153604194522,0.016197992620296774,0.0017991002059595594
37,86,traj_iteration,parallel,RK45,5,2,3,9.179841790348291,17.141536861658096,0.004887251597662837,0.0006853362130817374
37,86,traj_iteration,parallel_limit,RK45,5,2,4,10.869070868939161,17.141536861658096,0.017065147783814974,0.0020204283826267926
37,86,traj_iteration,parallel,RK45,5,1,4,12.142310686409473,17.141536861658096,0.0010257851600638816,9.864133425577781e-05
37,86,traj_iteration,parallel_limit,RK45,5,1,4,10.527400735765696,17.141536861658096,0.017065147783814974,0.0020204283826267926
37,86,traj_iteration,parallel,RK45,5,0.5,4,11.934849757701159,17.141536861658096,0.0010257851600638816,9.864133425577781e-05
37,86,traj_iteration,parallel_limit,RK45,5,0.5,5,12.731600802391768,17.141536861658096,0.017052691652438397,0.0020201023247682624
37,86,traj_iteration,parallel,RK45,5,0.25,5,14.752531968057156,17.141536861658096,0.0006669603944787731,3.510196591881912e-05
37,86,traj_iteration,parallel_limit,RK45,5,0.25,5,12.633671969175339,17.141536861658096,0.017052691652438397,0.0020201023247682624
37,86,traj_iteration,parallel,RK45,10,2,3,12.912400744855404,17.141536861658096,0.003988731220264269,0.0005720778869482115
37,86,traj_iteration,parallel_limit,RK45,10,2,4,15.128010854125023,17.141536861658096,0.015197239024520023,0.001914605610419047
37,86,traj_iteration,parallel,RK45,10,1,4,17.954200606793165,17.141536861658096,0.000876266512432456,8.662054788056472e-05
37,86,traj_iteration,parallel_limit,RK45,10,1,4,15.27937687560916,17.141536861658096,0.015197239024520023,0.001914605610419047
37,86,traj_iteration,parallel,RK45,10,0.5,4,17.076892502605915,17.141536861658096,0.000876266512432456,8.662054788056472e-05
37,86,traj_iteration,parallel_limit,RK45,10,0.5,5,17.416195143014193,17.141536861658096,0.015197239024520023,0.001914605610419047
37,86,traj_iteration,parallel,RK45,10,0.25,5,20.763075601309538,17.141536861658096,0.0006064834100550785,3.394296464292611e-05
37,86,traj_iteration,parallel_limit,RK45,10,0.25,5,17.546901110559702,17.141536861658096,0.015197239024520023,0.001914605610419047
37,86,traj_iteration,parallel,RK45,15,2,3,14.738064743578434,17.141536861658096,0.0032866512296929294,0.00048167064251197864
37,86,traj_iteration,parallel_limit,RK45,15,2,4,19.34467540308833,17.141536861658096,0.01704276771976507,0.0023532161157251157
37,86,traj_iteration,parallel,RK45,15,1,4,19.323143117129803,17.141536861658096,0.0007731766221433021,6.72402362090011e-05
37,86,traj_iteration,parallel_limit,RK45,15,1,4,19.108933854848146,17.141536861658096,0.01704276771976507,0.0023532161157251157
37,86,traj_iteration,parallel,RK45,15,0.5,4,19.62002842873335,17.141536861658096,0.0007731766221433021,6.72402362090011e-05
37,86,traj_iteration,parallel_limit,RK45,15,0.5,5,23.583530642092228,17.141536861658096,0.01704276771976507,0.0023532161157251157
37,86,traj_iteration,parallel,RK45,15,0.25,4,19.432757768779993,17.141536861658096,0.0007731766221433021,6.72402362090011e-05
37,86,traj_iteration,parallel_limit,RK45,15,0.25,5,23.411181572824717,17.141536861658096,0.01704276771976507,0.0023532161157251157
37,86,traj_iteration,parallel,BDF,5,2,3,16.701105527579784,448.14501740410924,0.004856243214548706,0.0006819466136935733
37,86,traj_iteration,parallel_limit,BDF,5,2,4,22.317877661436796,448.14501740410924,0.017033176437283068,0.0020175509886995987
37,86,traj_iteration,parallel,BDF,5,1,4,21.366037730127573,448.14501740410924,0.0009987270507103485,9.694965145587955e-05
37,86,traj_iteration,parallel_limit,BDF,5,1,4,22.67293844744563,448.14501740410924,0.017033176437283068,0.0020175509886995987
37,86,traj_iteration,parallel,BDF,5,0.5,4,21.382473211735487,448.14501740410924,0.0009987270507103485,9.694965145587955e-05
37,86,traj_iteration,parallel_limit,BDF,5,0.5,5,27.136791974306107,448.14501740410924,0.017020795717552977,0.0020172169550926903
37,86,traj_iteration,parallel,BDF,5,0.25,5,25.325161404907703,448.14501740410924,0.000640617552115839,3.390460933736448e-05
37,86,traj_iteration,parallel_limit,BDF,5,0.25,5,26.43670456111431,448.14501740410924,0.017020795717552977,0.0020172169550926903
37,86,traj_iteration,parallel,BDF,10,2,3,40.97317101806402,448.14501740410924,0.003948368972391722,0.0005710637175439658
37,86,traj_iteration,parallel_limit,BDF,10,2,4,50.21068203449249,448.14501740410924,0.015159574628319232,0.0019148642350376704
37,86,traj_iteration,parallel,BDF,10,1,4,51.648877657949924,448.14501740410924,0.0008449403071489797,8.249026653993443e-05
37,86,traj_iteration,parallel_limit,BDF,10,1,4,49.061305068433285,448.14501740410924,0.015159574628319232,0.0019148642350376704
37,86,traj_iteration,parallel,BDF,10,0.5,4,49.87828642129898,448.14501740410924,0.0008449403071489797,8.249026653993443e-05
37,86,traj_iteration,parallel_limit,BDF,10,0.5,5,53.203378800302744,448.14501740410924,0.015159574628319232,0.0019148642350376704
37,86,traj_iteration,parallel,BDF,10,0.25,5,61.499523997306824,448.14501740410924,0.0005752087737671649,3.0259652344722938e-05
37,86,traj_iteration,parallel_limit,BDF,10,0.25,5,53.971341762691736,448.14501740410924,0.015159574628319232,0.0019148642350376704
37,86,traj_iteration,parallel,BDF,15,2,3,76.16633677855134,448.14501740410924,0.003219949477369788,0.0004789123585115646
37,86,traj_iteration,parallel_limit,BDF,15,2,4,89.62595007196069,448.14501740410924,0.01698560925923854,0.0023499945957126084
37,86,traj_iteration,parallel,BDF,15,1,4,93.87779841199517,448.14501740410924,0.00071496789728453,6.474213327623449e-05
37,86,traj_iteration,parallel_limit,BDF,15,1,4,87.68572621047497,448.14501740410924,0.01698560925923854,0.0023499945957126084
37,86,traj_iteration,parallel,BDF,15,0.5,4,93.63902838155627,448.14501740410924,0.00071496789728453,6.474213327623449e-05
37,86,traj_iteration,parallel_limit,BDF,15,0.5,5,104.85122173279524,448.14501740410924,0.01698560925923854,0.0023499945957126084
37,86,traj_iteration,parallel,BDF,15,0.25,4,93.61238291859627,448.14501740410924,0.00071496789728453,6.474213327623449e-05
37,86,traj_iteration,parallel_limit,BDF,15,0.25,5,105.76372173801064,448.14501740410924,0.01698560925923854,0.0023499945957126084
38,79,traj_iteration,parallel,RK45,5,2,3,9.010600574314594,15.285228110849857,0.002737673030489259,0.00039768950422854234
38,79,traj_iteration,parallel_limit,RK45,5,2,4,10.599188078194857,15.285228110849857,0.0080357061885696,0.001197988318821412
38,79,traj_iteration,parallel,RK45,5,1,4,11.976701259613037,15.285228110849857,0.0006691471917702029,4.9656756216857424e-05
38,79,traj_iteration,parallel_limit,RK45,5,1,5,12.841032154858112,15.285228110849857,0.007832637638109608,0.001196336465204716
38,79,traj_iteration,parallel,RK45,5,0.5,4,11.433299627155066,15.285228110849857,0.0006691471917702029,4.9656756216857424e-05
38,79,traj_iteration,parallel_limit,RK45,5,0.5,5,12.75245264172554,15.285228110849857,0.007830038427685839,0.0011958223087335412
38,79,traj_iteration,parallel,RK45,5,0.25,4,11.459362741559744,15.285228110849857,0.0006691471917702029,4.9656756216857424e-05
38,79,traj_iteration,parallel_limit,RK45,5,0.25,5,13.09808662161231,15.285228110849857,0.007830038427685839,0.0011958223087335412
38,79,traj_iteration,parallel,RK45,10,2,3,10.29035684466362,15.285228110849857,0.002128641690448495,0.00031485372614256093
38,79,traj_iteration,parallel_limit,RK45,10,2,4,13.11635659635067,15.285228110849857,0.00994639654463464,0.0014945129136139967
38,79,traj_iteration,parallel,RK45,10,1,4,13.395457372069359,15.285228110849857,0.000582887172259347,3.9630537190907424e-05
38,79,traj_iteration,parallel_limit,RK45,10,1,4,13.026325792074203,15.285228110849857,0.00994639654463464,0.0014945129136139967
38,79,traj_iteration,parallel,RK45,10,0.5,4,13.131454050540924,15.285228110849857,0.000582887172259347,3.9630537190907424e-05
38,79,traj_iteration,parallel_limit,RK45,10,0.5,5,15.872943934053183,15.285228110849857,0.00994639654463464,0.0014945129136139967
38,79,traj_iteration,parallel,RK45,10,0.25,4,13.33804153650999,15.285228110849857,0.000582887172259347,3.9630537190907424e-05
38,79,traj_iteration,parallel_limit,RK45,10,0.25,5,15.743869960308075,15.285228110849857,0.00994639654463464,0.0014945129136139967
38,79,traj_iteration,parallel,RK45,15,2,3,16.76451948657632,15.285228110849857,0.001610015371260765,0.00023358284316970715
38,79,traj_iteration,parallel_limit,RK45,15,2,4,19.52274613454938,15.285228110849857,0.004474157170424535,0.0006911964809015261
38,79,traj_iteration,parallel,RK45,15,1,4,22.535595797002316,15.285228110849857,0.0005154011891859314,3.336397836631496e-05
38,79,traj_iteration,parallel_limit,RK45,15,1,4,19.506531100720167,15.285228110849857,0.004474157170424535,0.0006911964809015261
38,79,traj_iteration,parallel,RK45,15,0.5,4,21.858290296047926,15.285228110849857,0.0005154011891859314,3.336397836631496e-05
38,79,traj_iteration,parallel_limit,RK45,15,0.5,5,23.647984977811575,15.285228110849857,0.004474157170424535,0.0006911964809015261
38,79,traj_iteration,parallel,RK45,15,0.25,4,21.65183709934354,15.285228110849857,0.0005154011891859314,3.336397836631496e-05
38,79,traj_iteration,parallel_limit,RK45,15,0.25,5,22.595578584820032,15.285228110849857,0.004474157170424535,0.0006911964809015261
38,79,traj_iteration,parallel,BDF,5,2,3,17.02958955988288,329.7977489233017,0.002702018459778258,0.0003937289224928975
38,79,traj_iteration,parallel_limit,BDF,5,2,4,19.45347248017788,329.7977489233017,0.007993435560356196,0.0011972162375308872
38,79,traj_iteration,parallel,BDF,5,1,4,20.017968848347664,329.7977489233017,0.0006375675724409219,4.827948439759144e-05
38,79,traj_iteration,parallel_limit,BDF,5,1,5,23.13694539666176,329.7977489233017,0.007791650588058441,0.0011956024560424272
38,79,traj_iteration,parallel,BDF,5,0.5,4,20.139398511499166,329.7977489233017,0.0006375675724409219,4.827948439759144e-05
38,79,traj_iteration,parallel_limit,BDF,5,0.5,5,22.441734440624714,329.7977489233017,0.007789055841836615,0.0011950899872616469
38,79,traj_iteration,parallel,BDF,5,0.25,4,20.708894815295935,329.7977489233017,0.0006375675724409219,4.827948439759144e-05
38,79,traj_iteration,parallel_limit,BDF,5,0.25,5,22.391309585422277,329.7977489233017,0.007789055841836615,0.0011950899872616469
38,79,traj_iteration,parallel,BDF,10,2,3,33.58500548824668,329.7977489233017,0.0021118373682265414,0.0003170154518418552
38,79,traj_iteration,parallel_limit,BDF,10,2,4,39.6180733628571,329.7977489233017,0.009926084999424987,0.0014942179590396517
38,79,traj_iteration,parallel,BDF,10,1,4,41.030415531247854,329.7977489233017,0.0005714379853908154,4.1490968169257924e-05
38,79,traj_iteration,parallel_limit,BDF,10,1,4,39.818919368088245,329.7977489233017,0.009926084999424987,0.0014942179590396517
38,79,traj_iteration,parallel,BDF,10,0.5,4,40.2043837569654,329.7977489233017,0.0005714379853908154,4.1490968169257924e-05
38,79,traj_iteration,parallel_limit,BDF,10,0.5,5,48.535487573593855,329.7977489233017,0.009926084999424987,0.0014942179590396517
38,79,traj_iteration,parallel,BDF,10,0.25,4,40.84210230782628,329.7977489233017,0.0005714379853908154,4.1490968169257924e-05
38,79,traj_iteration,parallel_limit,BDF,10,0.25,5,47.72753407433629,329.7977489233017,0.009926084999424987,0.0014942179590396517
38,79,traj_iteration,parallel,BDF,15,2,3,53.321820586919785,329.7977489233017,0.001601388327299746,0.00023309488910193678
38,79,traj_iteration,parallel_limit,BDF,15,2,4,73.03119874373078,329.7977489233017,0.004471510036554255,0.0006895293297535536
38,79,traj_iteration,parallel,BDF,15,1,4,66.90686628594995,329.7977489233017,0.000511428590047715,3.2222111581343866e-05
38,79,traj_iteration,parallel_limit,BDF,15,1,4,73.00536131858826,329.7977489233017,0.004471510036554255,0.0006895293297535536
38,79,traj_iteration,parallel,BDF,15,0.5,4,66.5692626312375,329.7977489233017,0.000511428590047715,3.2222111581343866e-05
38,79,traj_iteration,parallel_limit,BDF,15,0.5,5,82.39974606782198,329.7977489233017,0.004471510036554255,0.0006895293297535536
38,79,traj_iteration,parallel,BDF,15,0.25,4,67.32100871577859,329.7977489233017,0.000511428590047715,3.2222111581343866e-05
38,79,traj_iteration,parallel_limit,BDF,15,0.25,5,82.39290581643581,329.7977489233017,0.004471510036554255,0.0006895293297535536
39,99,traj_iteration,parallel,RK45,5,2,3,11.108516685664654,23.690542463213205,0.001880972259947959,0.00018570432058561277
39,99,traj_iteration,parallel_limit,RK45,5,2,4,12.207165256142616,23.690542463213205,0.01283103821825077,0.0012874551978647624
39,99,traj_iteration,parallel,RK45,5,1,4,14.088781416416168,23.690542463213205,0.0006598279207622538,2.6482722285076514e-05
39,99,traj_iteration,parallel_limit,RK45,5,1,4,12.183874752372503,23.690542463213205,0.01283103821825077,0.0012874551978647624
39,99,traj_iteration,parallel,RK45,5,0.5,4,14.631381068378687,23.690542463213205,0.0006598279207622538,2.6482722285076514e-05
39,99,traj_iteration,parallel_limit,RK45,5,0.5,5,13.688792128115892,23.690542463213205,0.012828164585118373,0.001287429181239673
39,99,traj_iteration,parallel,RK45,5,0.25,4,13.771234299987555,23.690542463213205,0.0006598279207622538,2.6482722285076514e-05
39,99,traj_iteration,parallel_limit,RK45,5,0.25,5,15.95579256489873,23.690542463213205,0.012828164585118373,0.001287429181239673
39,99,traj_iteration,parallel,RK45,10,2,3,15.462863337248564,23.690542463213205,0.001510788979067207,0.00014979855198337367
39,99,traj_iteration,parallel_limit,RK45,10,2,4,16.47863520681858,23.690542463213205,0.013711451048197177,0.0015430377298464016
39,99,traj_iteration,parallel,RK45,10,1,4,19.886106610298157,23.690542463213205,0.0005828965475412661,2.2020082765883623e-05
39,99,traj_iteration,parallel_limit,RK45,10,1,4,16.474907867610455,23.690542463213205,0.013711451048197177,0.0015430377298464016
39,99,traj_iteration,parallel,RK45,10,0.5,4,19.569752659648657,23.690542463213205,0.0005828965475412661,2.2020082765883623e-05
39,99,traj_iteration,parallel_limit,RK45,10,0.5,5,20.311483714729548,23.690542463213205,0.013711451048197177,0.0015430377298464016
39,99,traj_iteration,parallel,RK45,10,0.25,4,19.612825319170952,23.690542463213205,0.0005828965475412661,2.2020082765883623e-05
39,99,traj_iteration,parallel_limit,RK45,10,0.25,5,18.99746485054493,23.690542463213205,0.013711451048197177,0.0015430377298464016
39,99,traj_iteration,parallel,RK45,15,2,3,20.0044372305274,23.690542463213205,0.001294874505240288,0.00012762054976239295
39,99,traj_iteration,parallel_limit,RK45,15,2,4,21.74575387686491,23.690542463213205,0.0077531378690684424,0.000953564738797272
39,99,traj_iteration,parallel,RK45,15,1,4,26.41743329539895,23.690542463213205,0.0005484929302261648,2.0627870148316205e-05
39,99,traj_iteration,parallel_limit,RK45,15,1,4,23.592723954468966,23.690542463213205,0.0077531378690684424,0.000953564738797272
39,99,traj_iteration,parallel,RK45,15,0.5,4,27.161585573107004,23.690542463213205,0.0005484929302261648,2.0627870148316205e-05
39,99,traj_iteration,parallel_limit,RK45,15,0.5,5,24.98208463564515,23.690542463213205,0.0077531378690684424,0.000953564738797272
39,99,traj_iteration,parallel,RK45,15,0.25,4,26.194723140448332,23.690542463213205,0.0005484929302261648,2.0627870148316205e-05
39,99,traj_iteration,parallel_limit,RK45,15,0.25,5,24.80000538006425,23.690542463213205,0.0077531378690684424,0.000953564738797272
39,99,traj_iteration,parallel,BDF,5,2,3,21.566834777593613,1119.3826775923371,0.0018612743489284413,0.0001856439604777836
39,99,traj_iteration,parallel_limit,BDF,5,2,4,22.631672993302345,1119.3826775923371,0.012803933332640948,0.0012833355382479428
39,99,traj_iteration,parallel,BDF,5,1,4,26.05493037030101,1119.3826775923371,0.0006419811248591613,2.4781474297946965e-05
39,99,traj_iteration,parallel_limit,BDF,5,1,4,22.431955326348543,1119.3826775923371,0.012803933332640948,0.0012833355382479428
39,99,traj_iteration,parallel,BDF,5,0.5,4,27.84423017129302,1119.3826775923371,0.0006419811248591613,2.4781474297946965e-05
39,99,traj_iteration,parallel_limit,BDF,5,0.5,5,25.017621152102947,1119.3826775923371,0.012801053208305872,0.001283306375402979
39,99,traj_iteration,parallel,BDF,5,0.25,4,26.4093004912138,1119.3826775923371,0.0006419811248591613,2.4781474297946965e-05
39,99,traj_iteration,parallel_limit,BDF,5,0.25,5,24.220311652868986,1119.3826775923371,0.012801053208305872,0.001283306375402979
39,99,traj_iteration,parallel,BDF,10,2,3,72.51229731366038,1119.3826775923371,0.0014810176067901696,0.00015405217665621972
39,99,traj_iteration,parallel_limit,BDF,10,2,4,58.16569743305445,1119.3826775923371,0.013669610690985348,0.001537512794467963
39,99,traj_iteration,parallel,BDF,10,1,4,90.06544988229871,1119.3826775923371,0.0005500343040330647,2.416765468721111e-05
39,99,traj_iteration,parallel_limit,BDF,10,1,4,60.23605412244797,1119.3826775923371,0.013669610690985348,0.001537512794467963
39,99,traj_iteration,parallel,BDF,10,0.5,4,88.39514588564634,1119.3826775923371,0.0005500343040330647,2.416765468721111e-05
39,99,traj_iteration,parallel_limit,BDF,10,0.5,5,59.66335687786341,1119.3826775923371,0.013669610690985348,0.001537512794467963
39,99,traj_iteration,parallel,BDF,10,0.25,4,87.82307517901063,1119.3826775923371,0.0005500343040330647,2.416765468721111e-05
39,99,traj_iteration,parallel_limit,BDF,10,0.25,5,60.07838936895132,1119.3826775923371,0.013669610690985348,0.001537512794467963
39,99,traj_iteration,parallel,BDF,15,2,3,101.41045331582427,1119.3826775923371,0.0012789195092087462,0.00012525093463848288
39,99,traj_iteration,parallel_limit,BDF,15,2,4,103.52189983054996,1119.3826775923371,0.0077263482042603015,0.0009549371389458652
39,99,traj_iteration,parallel,BDF,15,1,4,128.58083631843328,1119.3826775923371,0.0005338564153924707,2.009096221781863e-05
39,99,traj_iteration,parallel_limit,BDF,15,1,4,104.22640726342797,1119.3826775923371,0.0077263482042603015,0.0009549371389458652
39,99,traj_iteration,parallel,BDF,15,0.5,4,128.6921736113727,1119.3826775923371,0.0005338564153924707,2.009096221781863e-05
39,99,traj_iteration,parallel_limit,BDF,15,0.5,5,107.56089640036225,1119.3826775923371,0.0077263482042603015,0.0009549371389458652
39,99,traj_iteration,parallel,BDF,15,0.25,4,130.86284141615033,1119.3826775923371,0.0005338564153924707,2.009096221781863e-05
39,99,traj_iteration,parallel_limit,BDF,15,0.25,5,106.24821190536022,1119.3826775923371,0.0077263482042603015,0.0009549371389458652
40,93,traj_iteration,parallel,RK45,5,2,4,13.977642204612494,20.62501099333167,0.0008491091889302762,5.963016251686117e-05
40,93,traj_iteration,parallel_limit,RK45,5,2,4,12.95382546633482,20.62501099333167,0.005689458368310507,0.0007566685824910078
40,93,traj_iteration,parallel,RK45,5,1,4,13.981522403657436,20.62501099333167,0.0008491091889302762,5.963016251686117e-05
40,93,traj_iteration,parallel_limit,RK45,5,1,5,16.126274600625038,20.62501099333167,0.005384485042550197,0.0006781054662392139
40,93,traj_iteration,parallel,RK45,5,0.5,4,14.258945047855377,20.62501099333167,0.0008491091889302762,5.963016251686117e-05
40,93,traj_iteration,parallel_limit,RK45,5,0.5,5,15.744631115347147,20.62501099333167,0.005384485042550197,0.0006781054662392139
40,93,traj_iteration,parallel,RK45,5,0.25,5,17.58313985168934,20.62501099333167,0.000648558079403321,2.570948515758592e-05
40,93,traj_iteration,parallel_limit,RK45,5,0.25,5,15.6019426882267,20.62501099333167,0.005384485042550197,0.0006781054662392139
40,93,traj_iteration,parallel,RK45,10,2,3,13.211481045931578,20.62501099333167,0.003213531554382624,0.0003985944514583915
40,93,traj_iteration,parallel_limit,RK45,10,2,4,17.604723274707794,20.62501099333167,0.002299303813338556,0.00034074418872983057
40,93,traj_iteration,parallel,RK45,10,1,4,17.55864792317152,20.62501099333167,0.0007408519941301132,4.6544110836390616e-05
40,93,traj_iteration,parallel_limit,RK45,10,1,5,21.725206818431616,20.62501099333167,0.00217459959524565,0.0002876233199365194
40,93,traj_iteration,parallel,RK45,10,0.5,4,17.51180376857519,20.62501099333167,0.0007408519941301132,4.6544110836390616e-05
40,93,traj_iteration,parallel_limit,RK45,10,0.5,5,19.856046557426453,20.62501099333167,0.00217459959524565,0.0002876233199365194
40,93,traj_iteration,parallel,RK45,10,0.25,4,17.594445757567883,20.62501099333167,0.0007408519941301132,4.6544110836390616e-05
40,93,traj_iteration,parallel_limit,RK45,10,0.25,5,20.04749331995845,20.62501099333167,0.00217459959524565,0.0002876233199365194
40,93,traj_iteration,parallel,RK45,15,2,3,19.57431922480464,20.62501099333167,0.002636945302016758,0.00031970754122965855
40,93,traj_iteration,parallel_limit,RK45,15,2,4,24.601554684340954,20.62501099333167,0.006247568079377606,0.0007754303399918562
40,93,traj_iteration,parallel,RK45,15,1,4,25.610365726053715,20.62501099333167,0.0006633431984899185,3.985143257560517e-05
40,93,traj_iteration,parallel_limit,RK45,15,1,5,29.16137243807316,20.62501099333167,0.005887496098446806,0.0007518904017154261
40,93,traj_iteration,parallel,RK45,15,0.5,4,26.65115847811103,20.62501099333167,0.0006633431984899185,3.985143257560517e-05
40,93,traj_iteration,parallel_limit,RK45,15,0.5,5,29.315594542771578,20.62501099333167,0.005887496098446806,0.0007518904017154261
40,93,traj_iteration,parallel,RK45,15,0.25,4,25.510047025978565,20.62501099333167,0.0006633431984899185,3.985143257560517e-05
40,93,traj_iteration,parallel_limit,RK45,15,0.25,5,29.97400500252843,20.62501099333167,0.005887496098446806,0.0007518904017154261
40,93,traj_iteration,parallel,BDF,5,2,4,37.23418192192912,617.2909610979259,0.0008291686877747723,5.6620429329952134e-05
40,93,traj_iteration,parallel_limit,BDF,5,2,4,36.7354392670095,617.2909610979259,0.005672917365603155,0.0007555774595897968
40,93,traj_iteration,parallel,BDF,5,1,4,36.49606844782829,617.2909610979259,0.0008291686877747723,5.6620429329952134e-05
40,93,traj_iteration,parallel_limit,BDF,5,1,5,41.24023501947522,617.2909610979259,0.005369260301861656,0.0006801714614382569
40,93,traj_iteration,parallel,BDF,5,0.5,4,39.50040753558278,617.2909610979259,0.0008291686877747723,5.6620429329952134e-05
40,93,traj_iteration,parallel_limit,BDF,5,0.5,5,42.59277964755893,617.2909610979259,0.005369260301861656,0.0006801714614382569
40,93,traj_iteration,parallel,BDF,5,0.25,5,41.25536389648914,617.2909610979259,0.0006275724423799342,2.5079637679274868e-05
40,93,traj_iteration,parallel_limit,BDF,5,0.25,5,41.66352603957057,617.2909610979259,0.005369260301861656,0.0006801714614382569
40,93,traj_iteration,parallel,BDF,10,2,3,60.589787520468235,617.2909610979259,0.003187094412791545,0.00039716656707164714
40,93,traj_iteration,parallel_limit,BDF,10,2,4,65.60875972360373,617.2909610979259,0.0022764531816785397,0.0003376966895964652
40,93,traj_iteration,parallel,BDF,10,1,4,72.61552361026406,617.2909610979259,0.0007129528297849768,4.390172601654239e-05
40,93,traj_iteration,parallel_limit,BDF,10,1,5,69.85999877005816,617.2909610979259,0.00215117802317182,0.0002858864799418256
40,93,traj_iteration,parallel,BDF,10,0.5,4,72.74810364469886,617.2909610979259,0.0007129528297849768,4.390172601654239e-05
40,93,traj_iteration,parallel_limit,BDF,10,0.5,5,70.39937317743897,617.2909610979259,0.00215117802317182,0.0002858864799418256
40,93,traj_iteration,parallel,BDF,10,0.25,4,74.4185294508934,617.2909610979259,0.0007129528297849768,4.390172601654239e-05
40,93,traj_iteration,parallel_limit,BDF,10,0.25,5,69.6536414064467,617.2909610979259,0.00215117802317182,0.0002858864799418256
40,93,traj_iteration,parallel,BDF,15,2,3,139.35169852897525,617.2909610979259,0.0025790127212606396,0.0003171979672890907
40,93,traj_iteration,parallel_limit,BDF,15,2,4,169.35722233355045,617.2909610979259,0.006192960088191181,0.0007730342850340344
40,93,traj_iteration,parallel,BDF,15,1,4,170.08435993641615,617.2909610979259,0.0006125751687639817,3.700795107967359e-05
40,93,traj_iteration,parallel_limit,BDF,15,1,5,188.48790414631367,617.2909610979259,0.005833905877252415,0.0007517622183751925
40,93,traj_iteration,parallel,BDF,15,0.5,4,171.33921207115054,617.2909610979259,0.0006125751687639817,3.700795107967359e-05
40,93,traj_iteration,parallel_limit,BDF,15,0.5,5,188.5334861688316,617.2909610979259,0.005833905877252415,0.0007517622183751925
40,93,traj_iteration,parallel,BDF,15,0.25,4,169.32463748008013,617.2909610979259,0.0006125751687639817,3.700795107967359e-05
40,93,traj_iteration,parallel_limit,BDF,15,0.25,5,188.42924723401666,617.2909610979259,0.005833905877252415,0.0007517622183751925
41,94,traj_iteration,parallel,RK45,5,2,4,13.707543704658747,21.02482270076871,0.0008188991497786758,4.614739205384061e-05
41,94,traj_iteration,parallel_limit,RK45,5,2,4,12.402207557111979,21.02482270076871,0.0038127613849449735,0.0005671438668589766
41,94,traj_iteration,parallel,RK45,5,1,4,13.52244433760643,21.02482270076871,0.0008188991497786758,4.614739205384061e-05
41,94,traj_iteration,parallel_limit,RK45,5,1,5,15.562424942851067,21.02482270076871,0.00333507847267695,0.0005027701849250654
