model,n_stations,solution_method,spatial_simplification,ode_method,stations_per_cell,delta_t_ratio_or_epsilon,delta_t_or_n_iterations,time,std_time,error_sum_metric,error_max_metric
13,90,traj_iteration,parallel,BDF,5,1,4,25.031317979097366,578.4000066332519,0.0005700258014171132,2.7761937393033876e-05
13,90,traj_iteration,parallel_limit,BDF,5,1,5,23.05044174566865,578.4000066332519,0.006252922904222112,0.0007882070382552179
13,90,traj_iteration,parallel,BDF,5,0.5,4,25.739156991243362,578.4000066332519,0.0005700258014171132,2.7761937393033876e-05
13,90,traj_iteration,parallel_limit,BDF,5,0.5,5,23.50554470717907,578.4000066332519,0.006252573057196467,0.0007881438288734718
13,90,traj_iteration,parallel,BDF,5,0.25,4,25.820358980447054,578.4000066332519,0.0005700258014171132,2.7761937393033876e-05
13,90,traj_iteration,parallel_limit,BDF,5,0.25,5,24.72713428363204,578.4000066332519,0.006252573057196467,0.0007881438288734718
13,90,traj_iteration,parallel,BDF,10,2,3,42.19157041609287,578.4000066332519,0.0016243111813553884,0.00017499216441909144
13,90,traj_iteration,parallel_limit,BDF,10,2,4,51.028171841055155,578.4000066332519,0.010461325917119808,0.0014014215157869216
13,90,traj_iteration,parallel,BDF,10,1,4,51.57104789838195,578.4000066332519,0.0005454741168182444,2.4328091751781162e-05
13,90,traj_iteration,parallel_limit,BDF,10,1,4,49.7371370382607,578.4000066332519,0.010461325917119808,0.0014014215157869216
13,90,traj_iteration,parallel,BDF,10,0.5,4,50.87591337412596,578.4000066332519,0.0005454741168182444,2.4328091751781162e-05
13,90,traj_iteration,parallel_limit,BDF,10,0.5,5,59.27751986682415,578.4000066332519,0.010448460649474843,0.0013920912576144463
13,90,traj_iteration,parallel,BDF,10,0.25,4,51.01052561029792,578.4000066332519,0.0005454741168182444,2.4328091751781162e-05
13,90,traj_iteration,parallel_limit,BDF,10,0.25,5,59.04523776099086,578.4000066332519,0.010448460649474843,0.0013920912576144463
13,90,traj_iteration,parallel,BDF,15,2,3,112.64786357060075,578.4000066332519,0.0013176636586466756,0.00014118414696971234
13,90,traj_iteration,parallel_limit,BDF,15,2,4,112.73710876703262,578.4000066332519,0.011012806272717834,0.0014591694153071005
13,90,traj_iteration,parallel,BDF,15,1,4,133.10144097357988,578.4000066332519,0.0005068850883314649,2.186229957773077e-05
13,90,traj_iteration,parallel_limit,BDF,15,1,4,111.66722470894456,578.4000066332519,0.011012806272717834,0.0014591694153071005
13,90,traj_iteration,parallel,BDF,15,0.5,4,132.2571579143405,578.4000066332519,0.0005068850883314649,2.186229957773077e-05
13,90,traj_iteration,parallel_limit,BDF,15,0.5,4,114.62194427847862,578.4000066332519,0.011012806272717834,0.0014591694153071005
13,90,traj_iteration,parallel,BDF,15,0.25,4,131.92115860059857,578.4000066332519,0.0005068850883314649,2.186229957773077e-05
13,90,traj_iteration,parallel_limit,BDF,15,0.25,4,111.47486744448543,578.4000066332519,0.011012806272717834,0.0014591694153071005
14,78,traj_iteration,parallel,RK45,5,2,3,7.684698272496462,15.54910408705473,0.0022871428699506157,0.0003161980564218412
14,78,traj_iteration,parallel_limit,RK45,5,2,4,8.9736064709723,15.54910408705473,0.008626787971065735,0.0012434111305778647
14,78,traj_iteration,parallel,RK45,5,1,4,9.968488592654467,15.54910408705473,0.0006111946257034371,3.8914635943838904e-05
14,78,traj_iteration,parallel_limit,RK45,5,1,4,9.380633413791656,15.54910408705473,0.008626787971065735,0.0012434111305778647
14,78,traj_iteration,parallel,RK45,5,0.5,4,10.279541656374931,15.54910408705473,0.0006111946257034371,3.8914635943838904e-05
14,78,traj_iteration,parallel_limit,RK45,5,0.5,5,11.26965181156993,15.54910408705473,0.00858668064373091,0.0011959022971618572
14,78,traj_iteration,parallel,RK45,5,0.25,4,9.63892650231719,15.54910408705473,0.0006111946257034371,3.8914635943838904e-05
14,78,traj_iteration,parallel_limit,RK45,5,0.25,5,10.904967945069075,15.54910408705473,0.00858668064373091,0.0011959022971618572
14,78,traj_iteration,parallel,RK45,10,2,3,11.452215142548084,15.54910408705473,0.0016750774160077693,0.0002261603127759066
14,78,traj_iteration,parallel_limit,RK45,10,2,4,14.521002255380154,15.54910408705473,0.010704570607294982,0.0014970052211019011
14,78,traj_iteration,parallel,RK45,10,1,4,14.801018800586462,15.54910408705473,0.0005354046334082703,2.9991615153477552e-05
14,78,traj_iteration,parallel_limit,RK45,10,1,4,14.705731350928545,15.54910408705473,0.010704570607294982,0.0014970052211019011
14,78,traj_iteration,parallel,RK45,10,0.5,4,14.837884113192558,15.54910408705473,0.0005354046334082703,2.9991615153477552e-05
14,78,traj_iteration,parallel_limit,RK45,10,0.5,4,14.860626850277185,15.54910408705473,0.010704570607294982,0.0014970052211019011
14,78,traj_iteration,parallel,RK45,10,0.25,4,15.863117668777704,15.54910408705473,0.0005354046334082703,2.9991615153477552e-05
14,78,traj_iteration,parallel_limit,RK45,10,0.25,5,18.132605772465467,15.54910408705473,0.010704570607294982,0.0014970052211019011
14,78,traj_iteration,parallel,RK45,15,2,3,13.488527443259954,15.54910408705473,0.00131438844230022,0.00017554973666088192
14,78,traj_iteration,parallel_limit,RK45,15,2,4,14.886680569499731,15.54910408705473,0.013071585640915689,0.001928882880275083
14,78,traj_iteration,parallel,RK45,15,1,4,17.7273626960814,15.54910408705473,0.0004825662383688825,2.558977100547793e-05
14,78,traj_iteration,parallel_limit,RK45,15,1,4,13.792063802480698,15.54910408705473,0.013071585640915689,0.001928882880275083
14,78,traj_iteration,parallel,RK45,15,0.5,4,18.03857957199216,15.54910408705473,0.0004825662383688825,2.558977100547793e-05
14,78,traj_iteration,parallel_limit,RK45,15,0.5,4,14.038910832256079,15.54910408705473,0.013071585640915689,0.001928882880275083
14,78,traj_iteration,parallel,RK45,15,0.25,4,17.772705305367708,15.54910408705473,0.0004825662383688825,2.558977100547793e-05
14,78,traj_iteration,parallel_limit,RK45,15,0.25,4,13.747651997953653,15.54910408705473,0.013071585640915689,0.001928882880275083
14,78,traj_iteration,parallel,BDF,5,2,3,11.066885244101286,317.7446536645293,0.002262141647553872,0.0003173675085441317
14,78,traj_iteration,parallel_limit,BDF,5,2,4,12.944829240441322,317.7446536645293,0.008600249932554904,0.001239347649258631
14,78,traj_iteration,parallel,BDF,5,1,4,14.031305365264416,317.7446536645293,0.0005853857607585905,4.0030050564429076e-05
14,78,traj_iteration,parallel_limit,BDF,5,1,4,13.360221687704325,317.7446536645293,0.008600249932554904,0.001239347649258631
14,78,traj_iteration,parallel,BDF,5,0.5,4,15.478819988667965,317.7446536645293,0.0005853857607585905,4.0030050564429076e-05
14,78,traj_iteration,parallel_limit,BDF,5,0.5,5,13.979029409587383,317.7446536645293,0.008560278669004034,0.0011921777291777295
14,78,traj_iteration,parallel,BDF,5,0.25,4,14.097886249423027,317.7446536645293,0.0005853857607585905,4.0030050564429076e-05
14,78,traj_iteration,parallel_limit,BDF,5,0.25,5,16.30760471895337,317.7446536645293,0.008560278669004034,0.0011921777291777295
14,78,traj_iteration,parallel,BDF,10,2,3,31.05593778192997,317.7446536645293,0.0016590745998231082,0.0002242457286187212
14,78,traj_iteration,parallel_limit,BDF,10,2,4,36.938886012881994,317.7446536645293,0.01068337807794018,0.0014935351705507752
14,78,traj_iteration,parallel,BDF,10,1,4,38.98686008900404,317.7446536645293,0.000524198083899439,2.981115947402541e-05
14,78,traj_iteration,parallel_limit,BDF,10,1,4,36.48895897716284,317.7446536645293,0.01068337807794018,0.0014935351705507752
14,78,traj_iteration,parallel,BDF,10,0.5,4,38.218838822096586,317.7446536645293,0.000524198083899439,2.981115947402541e-05
14,78,traj_iteration,parallel_limit,BDF,10,0.5,4,36.033303678035736,317.7446536645293,0.01068337807794018,0.0014935351705507752
14,78,traj_iteration,parallel,BDF,10,0.25,4,38.438003089278936,317.7446536645293,0.000524198083899439,2.981115947402541e-05
14,78,traj_iteration,parallel_limit,BDF,10,0.25,5,45.113274946808815,317.7446536645293,0.01068337807794018,0.0014935351705507752
14,78,traj_iteration,parallel,BDF,15,2,3,59.87136483564973,317.7446536645293,0.0013132795386269303,0.00017573698070404855
14,78,traj_iteration,parallel_limit,BDF,15,2,4,72.10038297250867,317.7446536645293,0.01306142524251417,0.0019275707865172493
14,78,traj_iteration,parallel,BDF,15,1,4,71.24973941594362,317.7446536645293,0.00048721052636917217,2.51046322760102e-05
14,78,traj_iteration,parallel_limit,BDF,15,1,4,73.3344099521637,317.7446536645293,0.01306142524251417,0.0019275707865172493
14,78,traj_iteration,parallel,BDF,15,0.5,4,70.06882126256824,317.7446536645293,0.00048721052636917217,2.51046322760102e-05
14,78,traj_iteration,parallel_limit,BDF,15,0.5,4,72.98930073529482,317.7446536645293,0.01306142524251417,0.0019275707865172493
14,78,traj_iteration,parallel,BDF,15,0.25,4,70.5694934874773,317.7446536645293,0.00048721052636917217,2.51046322760102e-05
14,78,traj_iteration,parallel_limit,BDF,15,0.25,4,72.92247929796576,317.7446536645293,0.01306142524251417,0.0019275707865172493
15,88,traj_iteration,parallel,RK45,5,2,4,12.983516048640013,20.404751736670732,0.0010292715748848645,9.107344293193356e-05
15,88,traj_iteration,parallel_limit,RK45,5,2,4,11.738284695893526,20.404751736670732,0.018861778135321913,0.0021892416043586913
15,88,traj_iteration,parallel,RK45,5,1,4,12.954963877797127,20.404751736670732,0.0010292715748848645,9.107344293193356e-05
15,88,traj_iteration,parallel_limit,RK45,5,1,5,14.108243379741907,20.404751736670732,0.018491361745256858,0.0020443979560246517
15,88,traj_iteration,parallel,RK45,5,0.5,4,12.389074996113777,20.404751736670732,0.0010292715748848645,9.107344293193356e-05
15,88,traj_iteration,parallel_limit,RK45,5,0.5,5,14.046883329749107,20.404751736670732,0.018491361745256858,0.0020443979560246517
15,88,traj_iteration,parallel,RK45,5,0.25,5,17.54558427259326,20.404751736670732,0.0007157172341346055,3.183121565315384e-05
15,88,traj_iteration,parallel_limit,RK45,5,0.25,5,14.030121393501759,20.404751736670732,0.018491361745256858,0.0020443979560246517
15,88,traj_iteration,parallel,RK45,10,2,4,17.89786709845066,20.404751736670732,0.0008386721655655757,6.692067949163123e-05
15,88,traj_iteration,parallel_limit,RK45,10,2,4,15.927789844572544,20.404751736670732,0.022196700591855995,0.0024538004673501554
15,88,traj_iteration,parallel,RK45,10,1,4,18.05784746259451,20.404751736670732,0.0008386721655655757,6.692067949163123e-05
15,88,traj_iteration,parallel_limit,RK45,10,1,4,15.95162844285369,20.404751736670732,0.022196700591855995,0.0024538004673501554
15,88,traj_iteration,parallel,RK45,10,0.5,4,18.355232805013657,20.404751736670732,0.0008386721655655757,6.692067949163123e-05
15,88,traj_iteration,parallel_limit,RK45,10,0.5,5,19.042898200452328,20.404751736670732,0.022146990356544195,0.0024534852990719205
15,88,traj_iteration,parallel,RK45,10,0.25,5,22.421764597296715,20.404751736670732,0.0006313170712109408,2.9189038731076365e-05
15,88,traj_iteration,parallel_limit,RK45,10,0.25,5,20.37987421452999,20.404751736670732,0.022146990356544195,0.0024534852990719205
15,88,traj_iteration,parallel,RK45,15,2,3,16.918257921934128,20.404751736670732,0.0034376823230292466,0.0005001941775235517
15,88,traj_iteration,parallel_limit,RK45,15,2,4,19.204695273190737,20.404751736670732,0.029983029325106277,0.003568203011318614
15,88,traj_iteration,parallel,RK45,15,1,4,21.64609269797802,20.404751736670732,0.0007564498416524716,5.5409234857714816e-05
15,88,traj_iteration,parallel_limit,RK45,15,1,4,18.977088186889887,20.404751736670732,0.029983029325106277,0.003568203011318614
15,88,traj_iteration,parallel,RK45,15,0.5,4,21.31694946438074,20.404751736670732,0.0007564498416524716,5.5409234857714816e-05
15,88,traj_iteration,parallel_limit,RK45,15,0.5,4,19.451997943222523,20.404751736670732,0.029983029325106277,0.003568203011318614
15,88,traj_iteration,parallel,RK45,15,0.25,5,28.274219639599323,20.404751736670732,0.0005996325506376136,2.5409894499399024e-05
15,88,traj_iteration,parallel_limit,RK45,15,0.25,4,19.789719481021166,20.404751736670732,0.029983029325106277,0.003568203011318614
15,88,traj_iteration,parallel,BDF,5,2,4,26.186350110918283,535.8604273051023,0.000977080673373652,8.999331244480629e-05
15,88,traj_iteration,parallel_limit,BDF,5,2,4,26.072298001497984,535.8604273051023,0.018806825597086088,0.0021913801731079647
15,88,traj_iteration,parallel,BDF,5,1,4,27.307978432625532,535.8604273051023,0.000977080673373652,8.999331244480629e-05
15,88,traj_iteration,parallel_limit,BDF,5,1,5,27.13822642341256,535.8604273051023,0.018435864216662972,0.002045824463695965
15,88,traj_iteration,parallel,BDF,5,0.5,4,26.5345919765532,535.8604273051023,0.000977080673373652,8.999331244480629e-05
15,88,traj_iteration,parallel_limit,BDF,5,0.5,5,27.482403744012117,535.8604273051023,0.018435864216662972,0.002045824463695965
15,88,traj_iteration,parallel,BDF,5,0.25,5,32.246499080210924,535.8604273051023,0.0006633989011703219,3.0387560899311957e-05
15,88,traj_iteration,parallel_limit,BDF,5,0.25,5,27.272074047476053,535.8604273051023,0.018435864216662972,0.002045824463695965
15,88,traj_iteration,parallel,BDF,10,2,4,75.18381023406982,535.8604273051023,0.0008178109830353491,6.596839201567481e-05
15,88,traj_iteration,parallel_limit,BDF,10,2,4,60.63898899033666,535.8604273051023,0.022181379539715856,0.0024512248208295212
15,88,traj_iteration,parallel,BDF,10,1,4,75.82364482805133,535.8604273051023,0.0008178109830353491,6.596839201567481e-05
15,88,traj_iteration,parallel_limit,BDF,10,1,4,61.342810455709696,535.8604273051023,0.022181379539715856,0.0024512248208295212
15,88,traj_iteration,parallel,BDF,10,0.5,4,75.77814811095595,535.8604273051023,0.0008178109830353491,6.596839201567481e-05
15,88,traj_iteration,parallel_limit,BDF,10,0.5,5,70.93916305154562,535.8604273051023,0.022131705324154195,0.0024509639556011082
15,88,traj_iteration,parallel,BDF,10,0.25,5,87.44839565083385,535.8604273051023,0.0006102815313307508,2.7097943978533953e-05
15,88,traj_iteration,parallel_limit,BDF,10,0.25,5,71.5546498708427,535.8604273051023,0.022131705324154195,0.0024509639556011082
15,88,traj_iteration,parallel,BDF,15,2,3,84.92363777011633,535.8604273051023,0.0033951024984342324,0.0004984024694084423
15,88,traj_iteration,parallel_limit,BDF,15,2,4,90.02140459045768,535.8604273051023,0.029921331967328293,0.003565597632358628
15,88,traj_iteration,parallel,BDF,15,1,4,105.06885930895805,535.8604273051023,0.0007118078913012048,5.465416467875832e-05
15,88,traj_iteration,parallel_limit,BDF,15,1,4,90.39180113375187,535.8604273051023,0.029921331967328293,0.003565597632358628
15,88,traj_iteration,parallel,BDF,15,0.5,4,104.62328317761421,535.8604273051023,0.0007118078913012048,5.465416467875832e-05
15,88,traj_iteration,parallel_limit,BDF,15,0.5,4,89.23613075911999,535.8604273051023,0.029921331967328293,0.003565597632358628
15,88,traj_iteration,parallel,BDF,15,0.25,5,120.39658593386412,535.8604273051023,0.0005538219758203888,2.4870907546382118e-05
15,88,traj_iteration,parallel_limit,BDF,15,0.25,4,89.8988080099225,535.8604273051023,0.029921331967328293,0.003565597632358628
16,83,traj_iteration,parallel,RK45,5,2,3,8.812248960137367,17.38178687542677,0.0025747586121249518,0.00035504512816389504
16,83,traj_iteration,parallel_limit,RK45,5,2,4,10.621999807655811,17.38178687542677,0.010512657375236862,0.0013802565951359371
16,83,traj_iteration,parallel,RK45,5,1,4,11.832482665777206,17.38178687542677,0.0007089285677024446,4.165113323829513e-05
16,83,traj_iteration,parallel_limit,RK45,5,1,5,11.80821543186903,17.38178687542677,0.010406734183905008,0.001323252309154968
16,83,traj_iteration,parallel,RK45,5,0.5,4,12.074671391397715,17.38178687542677,0.0007089285677024446,4.165113323829513e-05
16,83,traj_iteration,parallel_limit,RK45,5,0.5,5,12.486251026391983,17.38178687542677,0.010394509931037231,0.0013239682804612896
16,83,traj_iteration,parallel,RK45,5,0.25,4,11.987659748643637,17.38178687542677,0.0007089285677024446,4.165113323829513e-05
16,83,traj_iteration,parallel_limit,RK45,5,0.25,5,12.111198533326387,17.38178687542677,0.010394509931037231,0.0013239682804612896
16,83,traj_iteration,parallel,RK45,10,2,3,13.932431384921074,17.38178687542677,0.0019905637041613207,0.00027692536703191855
16,83,traj_iteration,parallel_limit,RK45,10,2,4,15.175323154777288,17.38178687542677,0.00923943658287032,0.0012980521475271622
16,83,traj_iteration,parallel,RK45,10,1,4,17.453406020998955,17.38178687542677,0.0006235039599530739,3.424183007961729e-05
16,83,traj_iteration,parallel_limit,RK45,10,1,4,15.58747735619545,17.38178687542677,0.00923943658287032,0.0012980521475271622
16,83,traj_iteration,parallel,RK45,10,0.5,4,17.28597628325224,17.38178687542677,0.0006235039599530739,3.424183007961729e-05
16,83,traj_iteration,parallel_limit,RK45,10,0.5,5,17.7382110953331,17.38178687542677,0.00921464565053972,0.0012975901606883731
16,83,traj_iteration,parallel,RK45,10,0.25,4,17.610154185444117,17.38178687542677,0.0006235039599530739,3.424183007961729e-05
16,83,traj_iteration,parallel_limit,RK45,10,0.25,5,17.297747291624546,17.38178687542677,0.00921464565053972,0.0012975901606883731
16,83,traj_iteration,parallel,RK45,15,2,3,16.48814182728529,17.38178687542677,0.0017616942349247605,0.0002448692919963168
16,83,traj_iteration,parallel_limit,RK45,15,2,4,19.536657363176346,17.38178687542677,0.010214437541188356,0.0014377589018752983
16,83,traj_iteration,parallel,RK45,15,1,4,21.857920102775097,17.38178687542677,0.0006211358270786181,3.1955557913337736e-05
16,83,traj_iteration,parallel_limit,RK45,15,1,4,19.472359232604504,17.38178687542677,0.010214437541188356,0.0014377589018752983
16,83,traj_iteration,parallel,RK45,15,0.5,4,22.127857588231564,17.38178687542677,0.0006211358270786181,3.1955557913337736e-05
16,83,traj_iteration,parallel_limit,RK45,15,0.5,4,19.34682973474264,17.38178687542677,0.010214437541188356,0.0014377589018752983
